code;price;timestamp
3899454028;19900;2024-10-03 01:35:52
4184666700;25000;2024-10-03 01:35:52
1013772876;46000;2024-10-03 01:35:52
493679180;25000;2024-10-03 01:35:52
2258600524;23000;2024-10-03 01:35:52
2456613452;14000;2024-10-03 01:35:52
275575372;20000;2024-10-03 01:35:52
1014866508;42350;2024-10-03 01:35:52
1449980492;33000;2024-10-03 01:35:52
1301123660;20000;2024-10-03 01:35:52
3130913356;24000;2024-10-03 01:35:52
1486746188;21000;2024-10-03 01:35:52
3229917772;15000;2024-10-03 01:35:52
1084093004;14900;2024-10-03 01:35:52
1628144204;21000;2024-10-03 01:35:52
994476620;18000;2024-10-03 01:35:52
3517219404;30000;2024-10-03 01:35:52
1704849996;7000;2024-10-03 01:35:52
3047027276;17000;2024-10-03 01:35:52
940110412;15000;2024-10-03 01:35:52
3935171148;21000;2024-10-03 01:35:52
978252364;24990;2024-10-03 01:35:52
1250001484;19990;2024-10-03 01:35:52
2225570380;34990;2024-10-03 01:35:52
2447671884;17990;2024-10-03 01:35:52
2841543244;6500;2024-10-03 01:35:52
697168460;62000;2024-10-03 01:35:52
1547629132;15000;2024-10-03 01:35:52
51966540;15500;2024-10-03 01:35:52
2258403916;29500;2024-10-03 01:35:52
3724382796;23500;2024-10-03 01:35:52
2140074572;16700;2024-10-03 01:35:52
2003280460;23000;2024-10-03 01:35:52
4206752332;16900;2024-10-03 01:35:52
465433164;22000;2024-10-03 01:35:52
1558020684;20900;2024-10-03 01:35:52
3685057100;23900;2024-10-03 01:35:52
3873407564;19000;2024-10-03 01:35:52
3664163404;36000;2024-10-03 01:35:52
2680025676;9708;2024-10-03 01:35:52
1621193804;27000;2024-10-03 01:35:52
3793064524;95000;2024-10-03 01:35:52
531464780;29000;2024-10-03 01:35:52
2289992268;25990;2024-10-03 01:35:52
3297056076;25900;2024-10-03 01:35:52
3587347020;16490;2024-10-03 01:35:52
3756036684;21900;2024-10-03 01:35:52
